Subject,Block,Frequency,Level,ACC,RT,WordType,ID
5,1,HF,3,0,745,Hit,194
5,1,HF,3,1,1139,Foil,194
5,1,HF,3,1,1647,Foil,13
5,1,HF,2,1,1536,Foil,11
5,1,HF,2,1,1229,Foil,193
5,1,HF,2,1,1174,Foil,161
5,1,HF,2,1,960,Hit,193
5,1,HF,2,0,1587,Hit,161
5,1,HF,2,1,1390,Foil,12
5,1,HF,2,1,1152,Foil,193
5,1,HF,2,1,971,Foil,162
5,1,HF,2,0,1501,Foil,12
5,1,HF,2,1,1418,Foil,302
5,1,HF,2,1,972,Foil,181
5,1,HF,2,1,1342,Foil,301
5,1,HF,2,1,882,Foil,162
5,1,HF,2,0,1159,Hit,301
5,1,HF,2,1,1682,Foil,12
5,1,HF,2,1,921,Hit,301
5,1,HF,2,1,1293,Foil,302
5,1,HF,1,1,1207,Foil,11
5,1,HF,1,1,768,Foil,244
5,1,HF,1,1,649,Hit,244
5,1,HF,1,1,1031,Foil,192
5,1,HF,1,1,758,Hit,192
5,1,HF,1,1,848,Foil,304
5,1,HF,1,1,774,Foil,192
5,1,HF,1,1,767,Foil,304
5,1,HF,1,1,745,Foil,144
5,1,HF,1,1,707,Hit,144
5,1,HF,1,1,735,Foil,183
5,1,HF,1,1,729,Foil,304
5,1,HF,1,1,724,Foil,161
5,1,HF,1,1,720,Foil,14
5,1,HF,1,1,635,Foil,183
5,1,HF,1,1,601,Hit,183
5,1,HF,1,1,600,Foil,14
5,1,LF,2,1,1230,Foil,21
5,1,LF,2,1,1255,Foil,21
5,1,LF,2,1,974,Foil,22
5,1,LF,2,1,880,Foil,54
5,1,LF,2,1,917,Foil,254
5,1,LF,2,0,1193,Hit,54
5,1,LF,2,1,883,Foil,54
5,1,LF,2,1,936,Foil,173
5,1,LF,2,1,1243,Foil,22
5,1,LF,2,0,1331,Hit,173
5,1,LF,2,1,903,Hit,22
5,1,LF,2,1,988,Hit,173
5,1,LF,2,1,1101,Foil,44
5,1,LF,2,1,1098,Foil,83
5,1,LF,2,1,999,Foil,83
5,1,LF,2,1,1960,Foil,44
5,1,LF,2,1,1381,Foil,174
5,1,LF,3,1,1383,Foil,53
5,1,LF,3,1,1417,Foil,114
5,1,LF,3,0,0,Foil,81
5,1,LF,3,1,708,Foil,52
5,1,LF,3,0,991,Foil,53
5,1,LF,3,1,993,Foil,114
5,1,LF,3,1,978,Foil,114
5,1,LF,3,0,1108,Foil,54
5,1,LF,3,1,913,Foil,21
5,1,LF,3,1,1236,Foil,44
5,1,LF,3,1,1532,Hit,54
5,1,LF,3,1,841,Foil,252
5,1,LF,3,0,1056,Hit,44
5,1,LF,3,0,1375,Hit,54
5,1,LF,3,0,914,Hit,252
5,1,LF,3,0,2166,Foil,53
5,1,LF,3,1,1211,Foil,81
5,1,HF,3,1,1660,Foil,244
5,1,HF,3,1,1141,Foil,301
5,1,HF,3,0,0,Foil,303
5,1,HF,3,0,1306,Foil,301
5,1,HF,3,1,1055,Foil,263
5,1,HF,3,1,1054,Foil,163
5,1,HF,3,1,925,Foil,244
5,1,HF,3,0,1184,Hit,263
5,1,HF,3,0,1530,Hit,163
5,1,HF,3,1,903,Foil,264
5,1,HF,3,1,1420,Foil,303
5,1,HF,3,0,1085,Foil,264
5,1,HF,3,0,859,Hit,264
5,1,HF,3,0,1105,Hit,303
5,1,HF,3,1,1294,Foil,262
5,1,HF,3,1,1332,Foil,181
5,1,HF,3,1,1544,Foil,244
5,1,LF,2,1,1182,Foil,51
5,1,LF,2,1,1000,Foil,171
5,1,LF,2,1,1176,Foil,84
5,1,LF,2,0,1219,Foil,52
5,1,LF,2,1,1308,Foil,51
5,1,LF,2,1,1073,Hit,52
5,1,LF,2,1,1567,Foil,84
5,1,LF,2,1,1195,Hit,52
5,1,LF,2,1,1093,Hit,84
5,1,LF,2,1,1219,Foil,252
5,1,LF,2,1,1051,Foil,221
5,1,LF,2,1,890,Hit,252
5,1,LF,2,1,943,Foil,223
5,1,LF,2,1,898,Foil,223
5,1,LF,2,1,838,Foil,252
5,1,LF,2,1,941,Foil,41
5,1,LF,2,1,752,Foil,171
5,1,LF,2,1,1768,Foil,112
5,1,LF,2,1,972,Foil,42
5,1,LF,2,1,879,Hit,112
5,1,LF,2,1,1028,Foil,112
5,1,LF,2,1,947,Foil,222
5,1,LF,2,1,998,Foil,81
5,1,LF,2,1,902,Foil,42
5,1,LF,2,1,1579,Foil,222
5,1,LF,2,1,1254,Foil,82
5,1,LF,2,1,1069,Foil,24
5,1,LF,2,1,1260,Foil,81
5,1,LF,2,0,2147,Hit,24
5,1,LF,2,1,1481,Foil,111
5,1,LF,2,1,1240,Foil,42
5,1,LF,2,1,1200,Hit,111
5,1,LF,2,1,1321,Foil,113
5,1,LF,2,1,1022,Hit,111
5,1,HF,2,1,1428,Foil,194
5,1,HF,2,1,1110,Foil,262
5,1,HF,2,1,915,Foil,192
5,1,HF,2,1,774,Hit,262
5,1,HF,2,0,1216,Foil,191
5,1,HF,2,1,1128,Foil,13
5,1,HF,2,1,869,Foil,142
5,1,HF,2,0,1402,Foil,191
5,1,HF,2,0,2284,Foil,13
5,1,HF,2,0,1021,Hit,191
5,1,HF,2,1,1102,Hit,13
5,1,HF,2,1,986,Foil,243
5,1,HF,2,1,876,Foil,142
5,1,HF,2,0,1761,Hit,243
5,1,HF,2,1,2040,Foil,192
5,1,HF,2,1,897,Foil,184
5,1,HF,2,1,934,Foil,142
5,1,HF,3,1,1290,Foil,14
5,1,HF,3,1,1153,Foil,164
5,1,HF,3,1,1163,Foil,183
5,1,HF,3,1,1110,Foil,142
5,1,HF,3,0,1075,Foil,14
5,1,HF,3,1,1985,Foil,164
5,1,HF,3,1,1214,Foil,261
5,1,HF,3,1,1206,Foil,141
5,1,HF,3,1,1584,Foil,304
5,1,HF,3,0,1499,Hit,261
5,1,HF,3,0,1561,Hit,141
5,1,HF,3,0,964,Hit,304
5,1,HF,3,1,998,Foil,14
5,1,HF,3,1,2151,Foil,183
5,1,HF,3,1,893,Foil,162
5,1,HF,3,1,1986,Foil,261
5,1,HF,3,0,1150,Hit,183
5,1,LF,1,1,1260,Foil,173
5,1,LF,1,1,819,Foil,254
5,1,LF,1,1,667,Foil,223
5,1,LF,1,1,696,Foil,113
5,1,LF,1,1,708,Foil,41
5,1,LF,1,1,688,Foil,113
5,1,LF,1,1,636,Hit,113
5,1,LF,1,1,571,Foil,173
5,1,LF,1,1,555,Hit,173
5,1,LF,1,1,636,Foil,41
5,1,LF,1,1,506,Hit,41
5,1,LF,1,1,941,Foil,21
5,1,LF,1,1,641,Hit,21
5,1,LF,1,1,639,Foil,224
5,1,LF,1,1,781,Foil,223
5,1,LF,1,1,998,Foil,224
5,1,LF,1,1,822,Foil,253
5,1,HF,2,1,1582,Foil,14
5,1,HF,2,1,793,Foil,244
5,1,HF,2,1,1266,Foil,244
5,1,HF,2,1,857,Foil,263
5,1,HF,2,1,1167,Foil,261
5,1,HF,2,1,986,Hit,263
5,1,HF,2,1,763,Foil,182
5,1,HF,2,1,869,Foil,144
5,1,HF,2,1,650,Hit,182
5,1,HF,2,1,952,Foil,14
5,1,HF,2,1,842,Foil,261
5,1,HF,2,1,833,Foil,163
5,1,HF,2,0,1144,Hit,261
5,1,HF,2,1,804,Foil,141
5,1,HF,2,1,1100,Foil,263
5,1,HF,2,0,1225,Hit,141
5,1,HF,2,1,865,Foil,141
5,1,LF,3,1,1340,Foil,84
5,1,LF,3,1,1040,Foil,113
5,1,LF,3,1,1168,Foil,84
5,1,LF,3,1,842,Hit,84
5,1,LF,3,0,1617,Foil,222
5,1,LF,3,1,891,Foil,223
5,1,LF,3,0,1152,Foil,222
5,1,LF,3,1,923,Foil,251
5,1,LF,3,1,783,Foil,111
5,1,LF,3,1,791,Hit,222
5,1,LF,3,1,1248,Foil,113
5,1,LF,3,1,1063,Hit,111
5,1,LF,3,1,838,Foil,22
5,1,LF,3,1,781,Foil,22
5,1,LF,3,0,822,Foil,24
5,1,LF,3,0,782,Hit,22
5,1,LF,3,0,758,Foil,24
5,1,HF,1,1,1118,Foil,184
5,1,HF,1,1,586,Hit,184
5,1,HF,1,1,650,Foil,301
5,1,HF,1,1,584,Foil,241
5,1,HF,1,1,616,Hit,241
5,1,HF,1,1,663,Foil,184
5,1,HF,1,1,676,Foil,163
5,1,HF,1,1,721,Hit,163
5,1,HF,1,1,684,Foil,191
5,1,HF,1,1,697,Foil,182
5,1,HF,1,1,613,Foil,242
5,1,HF,1,1,628,Foil,261
5,1,HF,1,1,627,Hit,261
5,1,HF,1,1,578,Foil,182
5,1,HF,1,1,803,Foil,261
5,1,HF,1,1,651,Foil,182
5,1,HF,1,1,872,Foil,191
5,1,LF,2,1,1208,Foil,53
5,1,LF,2,1,1057,Foil,43
5,1,LF,2,1,688,Hit,53
5,1,LF,2,0,1004,Foil,114
5,1,LF,2,1,1373,Foil,114
5,1,LF,2,1,1056,Foil,224
5,1,LF,2,1,927,Foil,224
5,1,LF,2,1,706,Hit,224
5,1,LF,2,1,926,Foil,114
5,1,LF,2,1,914,Foil,251
5,1,LF,2,1,869,Foil,23
5,1,LF,2,1,779,Hit,251
5,1,LF,2,1,740,Foil,43
5,1,LF,2,1,767,Foil,253
5,1,LF,2,1,1016,Foil,172
5,1,LF,2,0,1048,Foil,43
5,1,LF,2,0,775,Hit,172
5,1,HF,1,1,1286,Foil,181
5,1,HF,1,1,797,Foil,164
5,1,HF,1,1,725,Foil,263
5,1,HF,1,1,688,Foil,302
5,1,HF,1,1,653,Foil,181
5,1,HF,1,1,698,Foil,302
5,1,HF,1,1,662,Foil,13
5,1,HF,1,1,611,Hit,13
5,1,HF,1,1,579,Hit,13
5,1,HF,1,1,612,Foil,12
5,1,HF,1,1,675,Foil,264
5,1,HF,1,1,592,Hit,264
5,1,HF,1,1,640,Foil,263
5,1,HF,1,1,1134,Foil,264
5,1,HF,1,1,698,Foil,302
5,1,HF,1,1,710,Foil,193
5,1,HF,1,1,626,Hit,193
5,1,LF,1,1,1801,Foil,43
5,1,LF,1,1,876,Foil,171
5,1,LF,1,1,722,Foil,24
5,1,LF,1,1,669,Hit,24
5,1,LF,1,1,634,Foil,174
5,1,LF,1,1,600,Hit,174
5,1,LF,1,1,600,Foil,112
5,1,LF,1,1,631,Foil,174
5,1,LF,1,1,662,Foil,24
5,1,LF,1,1,675,Foil,81
5,1,LF,1,1,672,Hit,81
5,1,LF,1,1,636,Foil,112
5,1,LF,1,1,700,Foil,172
5,1,LF,1,1,1302,Foil,112
5,1,LF,1,1,652,Foil,44
5,1,LF,1,1,617,Hit,44
5,1,LF,1,1,584,Foil,43
5,1,HF,1,1,1274,Foil,194
5,1,HF,1,1,641,Hit,194
5,1,HF,1,1,591,Foil,262
5,1,HF,1,1,639,Foil,194
5,1,HF,1,1,669,Foil,162
5,1,HF,1,1,698,Foil,303
5,1,HF,1,1,598,Hit,303
5,1,HF,1,1,613,Foil,162
5,1,HF,1,1,725,Foil,143
5,1,HF,1,1,688,Foil,142
5,1,HF,1,1,652,Hit,142
5,1,HF,1,1,1002,Foil,141
5,1,HF,1,1,1066,Foil,142
5,1,HF,1,1,665,Foil,141
5,1,HF,1,1,662,Foil,303
5,1,HF,1,1,739,Foil,243
5,1,HF,1,1,606,Hit,243
5,1,LF,1,1,1453,Foil,251
5,1,LF,1,1,829,Hit,251
5,1,LF,1,1,836,Foil,252
5,1,LF,1,1,619,Hit,252
5,1,LF,1,1,650,Foil,84
5,1,LF,1,1,680,Foil,22
5,1,LF,1,1,789,Foil,251
5,1,LF,1,1,829,Foil,22
5,1,LF,1,1,661,Foil,42
5,1,LF,1,1,706,Hit,42
5,1,LF,1,1,830,Foil,84
5,1,LF,1,1,645,Foil,82
5,1,LF,1,1,612,Foil,23
5,1,LF,1,1,627,Foil,54
5,1,LF,1,1,610,Hit,54
5,1,LF,1,1,705,Foil,22
5,1,LF,1,1,621,Foil,54
6,1,HF,2,1,1790,Foil,114
6,1,HF,2,1,1105,Foil,232
6,1,HF,2,1,798,Foil,101
6,1,HF,2,1,886,Foil,94
6,1,HF,2,1,875,Foil,232
6,1,HF,2,1,1009,Hit,94
6,1,HF,2,1,1522,Foil,163
6,1,HF,2,0,1087,Hit,94
6,1,HF,2,1,1021,Foil,101
6,1,HF,2,1,1101,Foil,13
6,1,HF,2,0,874,Foil,232
6,1,HF,2,0,1087,Hit,13
6,1,HF,2,1,973,Foil,114
6,1,HF,2,1,879,Hit,13
6,1,HF,2,1,1140,Foil,104
6,1,HF,2,1,1136,Foil,104
6,1,HF,2,1,1260,Foil,294
6,1,LF,3,1,1558,Foil,181
6,1,LF,3,1,1027,Foil,173
6,1,LF,3,1,1155,Foil,213
6,1,LF,3,1,1053,Foil,173
6,1,LF,3,0,1069,Foil,284
6,1,LF,3,1,1163,Hit,213
6,1,LF,3,1,998,Foil,133
6,1,LF,3,0,982,Hit,284
6,1,LF,3,0,1159,Foil,211
6,1,LF,3,0,978,Hit,133
6,1,LF,3,0,1092,Foil,211
6,1,LF,3,0,994,Foil,181
6,1,LF,3,1,851,Foil,181
6,1,LF,3,0,1081,Hit,211
6,1,LF,3,1,1527,Foil,283
6,1,LF,3,0,996,Foil,133
6,1,LF,3,1,901,Foil,131
6,1,LF,1,1,435,Foil,242
6,1,LF,1,1,793,Foil,153
6,1,LF,1,1,913,Foil,133
6,1,LF,1,1,870,Foil,61
6,1,LF,1,1,891,Foil,62
6,1,LF,1,1,848,Foil,243
6,1,LF,1,1,582,Hit,243
6,1,LF,1,1,838,Foil,133
6,1,LF,1,1,733,Foil,153
6,1,LF,1,1,728,Foil,133
6,1,LF,1,1,723,Foil,213
6,1,LF,1,1,606,Hit,213
6,1,LF,1,1,685,Hit,213
6,1,LF,1,1,682,Foil,174
6,1,LF,1,1,614,Hit,174
6,1,LF,1,1,629,Foil,242
6,1,LF,1,1,644,Foil,174
6,1,LF,2,1,1074,Foil,284
6,1,LF,2,1,864,Foil,183
6,1,LF,2,0,822,Hit,284
6,1,LF,2,1,797,Foil,211
6,1,LF,2,1,902,Hit,284
6,1,LF,2,1,778,Foil,213
6,1,LF,2,1,915,Foil,213
6,1,LF,2,1,647,Hit,213
6,1,LF,2,1,773,Foil,152
6,1,LF,2,1,1070,Foil,174
6,1,LF,2,1,828,Hit,152
6,1,LF,2,0,804,Hit,174
6,1,LF,2,1,780,Foil,173
6,1,LF,2,1,901,Foil,173
6,1,LF,2,1,825,Foil,211
6,1,LF,2,1,785,Foil,244
6,1,LF,2,1,1098,Foil,174
6,1,HF,3,1,816,Foil,13
6,1,HF,3,1,663,Foil,162
6,1,HF,3,1,757,Foil,161
6,1,HF,3,0,863,Hit,13
6,1,HF,3,1,805,Foil,251
6,1,HF,3,1,829,Foil,112
6,1,HF,3,1,852,Foil,161
6,1,HF,3,0,842,Foil,14
6,1,HF,3,0,769,Hit,112
6,1,HF,3,1,779,Foil,14
6,1,HF,3,1,852,Foil,294
6,1,HF,3,1,778,Hit,112
6,1,HF,3,1,1379,Foil,161
6,1,HF,3,0,870,Hit,294
6,1,HF,3,0,908,Foil,13
6,1,HF,3,1,687,Foil,251
6,1,HF,3,1,876,Foil,293
6,1,HF,2,1,874,Foil,91
6,1,HF,2,1,847,Foil,113
6,1,HF,2,0,1238,Hit,91
6,1,HF,2,1,1278,Foil,14
6,1,HF,2,0,1236,Hit,91
6,1,HF,2,0,876,Hit,14
6,1,HF,2,1,850,Foil,292
6,1,HF,2,1,888,Foil,102
6,1,HF,2,1,861,Foil,254
6,1,HF,2,1,1011,Foil,292
6,1,HF,2,1,868,Foil,113
6,1,HF,2,0,970,Foil,254
6,1,HF,2,1,1019,Foil,293
6,1,HF,2,1,827,Foil,113
6,1,HF,2,1,691,Hit,293
6,1,HF,2,1,751,Foil,292
6,1,HF,2,1,873,Foil,93
6,1,HF,1,1,423,Foil,112
6,1,HF,1,0,749,Hit,112
6,1,HF,1,1,743,Foil,12
6,1,HF,1,1,705,Foil,112
6,1,HF,1,1,733,Foil,251
6,1,HF,1,1,455,Hit,251
6,1,HF,1,1,668,Hit,251
6,1,HF,1,1,649,Foil,292
6,1,HF,1,1,695,Foil,12
6,1,HF,1,1,739,Foil,292
6,1,HF,1,1,686,Foil,104
6,1,HF,1,1,682,Foil,292
6,1,HF,1,1,662,Foil,163
6,1,HF,1,1,788,Foil,114
6,1,HF,1,1,925,Foil,233
6,1,HF,1,1,720,Hit,233
6,1,HF,1,1,651,Foil,104
6,1,HF,1,1,700,Foil,101
6,1,HF,1,1,712,Foil,94
6,1,HF,1,1,644,Foil,291
6,1,HF,1,1,706,Foil,161
6,1,HF,1,1,1053,Foil,291
6,1,HF,1,1,700,Foil,234
6,1,HF,1,1,648,Foil,161
6,1,HF,1,1,646,Foil,102
6,1,HF,1,0,756,Hit,102
6,1,HF,1,1,654,Foil,252
6,1,HF,1,1,619,Hit,252
6,1,HF,1,1,634,Hit,252
6,1,HF,1,1,568,Foil,103
6,1,HF,1,1,569,Foil,101
6,1,HF,1,1,697,Foil,103
6,1,HF,1,1,582,Hit,103
6,1,HF,1,1,582,Foil,102
6,1,LF,2,1,782,Foil,241
6,1,LF,2,1,678,Foil,283
6,1,LF,2,1,659,Hit,241
6,1,LF,2,1,801,Hit,283
6,1,LF,2,0,1145,Hit,241
6,1,LF,2,1,869,Foil,154
6,1,LF,2,1,858,Foil,61
6,1,LF,2,1,768,Foil,282
6,1,LF,2,1,762,Foil,242
6,1,LF,2,0,740,Foil,151
6,1,LF,2,0,798,Foil,282
6,1,LF,2,0,774,Foil,61
6,1,LF,2,0,799,Foil,151
6,1,LF,2,0,854,Hit,61
6,1,LF,2,1,813,Foil,172
6,1,LF,2,1,965,Foil,172
6,1,LF,2,1,759,Foil,282
6,1,HF,1,1,749,Foil,293
6,1,HF,1,1,503,Hit,293
6,1,HF,1,1,538,Foil,91
6,1,HF,1,1,604,Foil,14
6,1,HF,1,0,540,Hit,14
6,1,HF,1,1,509,Hit,14
6,1,HF,1,1,545,Foil,92
6,1,HF,1,1,514,Foil,111
6,1,HF,1,1,614,Hit,111
6,1,HF,1,1,581,Foil,11
6,1,HF,1,1,566,Foil,111
6,1,HF,1,1,550,Foil,162
6,1,HF,1,1,519,Foil,253
6,1,HF,1,1,522,Foil,162
6,1,HF,1,1,556,Foil,253
6,1,HF,1,1,606,Foil,91
6,1,HF,1,1,557,Foil,253
6,1,LF,1,1,817,Foil,182
6,1,LF,1,1,489,Hit,182
6,1,LF,1,1,541,Foil,281
6,1,LF,1,1,526,Foil,173
6,1,LF,1,1,705,Foil,281
6,1,LF,1,1,685,Foil,151
6,1,LF,1,1,553,Hit,151
6,1,LF,1,1,554,Foil,214
6,1,LF,1,1,587,Foil,173
6,1,LF,1,0,780,Foil,281
6,1,LF,1,1,661,Foil,173
6,1,LF,1,1,610,Foil,131
6,1,LF,1,1,498,Hit,131
6,1,LF,1,1,613,Foil,152
6,1,LF,1,1,581,Hit,152
6,1,LF,1,1,646,Hit,152
6,1,LF,1,1,628,Foil,183
6,1,HF,2,1,470,Foil,291
6,1,HF,2,1,778,Foil,11
6,1,HF,2,1,595,Hit,291
6,1,HF,2,1,691,Foil,231
6,1,HF,2,1,672,Foil,233
6,1,HF,2,0,924,Hit,231
6,1,HF,2,1,689,Foil,231
6,1,HF,2,1,749,Foil,161
6,1,HF,2,1,710,Foil,92
6,1,HF,2,1,738,Foil,92
6,1,HF,2,1,621,Hit,92
6,1,HF,2,1,907,Foil,251
6,1,HF,2,1,704,Foil,251
6,1,HF,2,1,763,Foil,11
6,1,HF,2,1,773,Foil,233
6,1,HF,2,1,703,Foil,162
6,1,HF,2,0,730,Hit,233
6,1,HF,3,1,983,Foil,292
6,1,HF,3,1,873,Foil,163
6,1,HF,3,1,878,Foil,292
6,1,HF,3,1,804,Foil,114
6,1,HF,3,1,716,Hit,163
6,1,HF,3,0,855,Foil,114
6,1,HF,3,1,749,Foil,101
6,1,HF,3,1,823,Hit,163
6,1,HF,3,1,846,Foil,93
6,1,HF,3,0,741,Hit,101
6,1,HF,3,1,800,Foil,91
6,1,HF,3,1,744,Foil,94
6,1,HF,3,1,722,Foil,292
6,1,HF,3,0,797,Foil,94
6,1,HF,3,1,822,Foil,291
6,1,HF,3,1,925,Foil,93
6,1,HF,3,1,1168,Hit,94
6,1,LF,2,1,794,Foil,63
6,1,LF,2,1,579,Foil,212
6,1,LF,2,1,643,Foil,132
6,1,LF,2,0,817,Hit,212
6,1,LF,2,1,617,Foil,131
6,1,LF,2,1,648,Foil,132
6,1,LF,2,1,597,Foil,134
6,1,LF,2,1,805,Foil,131
6,1,LF,2,1,829,Foil,184
6,1,LF,2,1,1125,Hit,131
6,1,LF,2,1,753,Hit,184
6,1,LF,2,1,699,Foil,134
6,1,LF,2,1,839,Foil,63
6,1,LF,2,1,685,Foil,212
6,1,LF,2,0,730,Hit,63
6,1,LF,2,1,757,Foil,243
6,1,LF,2,1,751,Foil,181
6,1,LF,2,1,508,Foil,133
6,1,LF,2,1,751,Foil,64
6,1,LF,2,1,729,Foil,153
6,1,LF,2,1,644,Foil,171
6,1,LF,2,1,1058,Foil,133
6,1,LF,2,1,833,Foil,64
6,1,LF,2,1,744,Hit,133
6,1,LF,2,0,851,Foil,62
6,1,LF,2,1,793,Foil,62
6,1,LF,2,1,897,Foil,182
6,1,LF,2,1,694,Foil,281
6,1,LF,2,1,658,Foil,171
6,1,LF,2,0,1232,Hit,281
6,1,LF,2,1,808,Foil,214
6,1,LF,2,1,480,Hit,281
6,1,LF,2,1,660,Hit,214
6,1,LF,2,1,770,Foil,214
6,1,LF,3,1,1256,Foil,172
6,1,LF,3,1,672,Foil,64
6,1,LF,3,1,685,Foil,154
6,1,LF,3,0,585,Foil,64
6,1,LF,3,0,857,Foil,172
6,1,LF,3,1,1215,Foil,244
6,1,LF,3,1,664,Foil,134
6,1,LF,3,1,1062,Foil,152
6,1,LF,3,1,772,Hit,244
6,1,LF,3,1,686,Foil,214
6,1,LF,3,0,1018,Hit,152
6,1,LF,3,1,794,Foil,184
6,1,LF,3,0,723,Hit,214
6,1,LF,3,1,542,Hit,152
6,1,LF,3,1,672,Foil,134
6,1,LF,3,1,941,Foil,244
6,1,LF,3,1,1008,Foil,172
6,1,LF,1,1,543,Foil,171
6,1,LF,1,1,913,Foil,132
6,1,LF,1,1,677,Foil,241
6,1,LF,1,1,594,Hit,241
6,1,LF,1,1,578,Foil,154
6,1,LF,1,1,499,Hit,154
6,1,LF,1,1,534,Foil,171
6,1,LF,1,1,488,Hit,171
6,1,LF,1,1,508,Foil,132
6,1,LF,1,1,527,Foil,283
6,1,LF,1,1,513,Foil,132
6,1,LF,1,1,548,Foil,283
6,1,LF,1,1,550,Foil,282
6,1,LF,1,1,615,Foil,211
6,1,LF,1,1,518,Foil,241
6,1,LF,1,1,585,Foil,64
6,1,LF,1,0,648,Hit,64
6,1,HF,3,1,1664,Foil,92
6,1,HF,3,1,728,Foil,102
6,1,HF,3,1,611,Foil,11
6,1,HF,3,1,658,Foil,232
6,1,HF,3,1,720,Foil,92
6,1,HF,3,0,555,Hit,11
6,1,HF,3,0,620,Hit,232
6,1,HF,3,1,763,Foil,102
6,1,HF,3,1,677,Foil,104
6,1,HF,3,1,674,Foil,113
6,1,HF,3,1,960,Foil,103
6,1,HF,3,1,1057,Foil,232
6,1,HF,3,1,624,Foil,164
6,1,HF,3,1,1071,Foil,113
6,1,HF,3,1,973,Foil,92
6,1,HF,3,0,575,Hit,164
6,1,HF,3,1,624,Hit,113
6,1,HF,3,1,541,Foil,111
6,1,HF,3,1,607,Foil,252
6,1,HF,3,1,655,Foil,233
6,1,HF,3,0,732,Foil,252
6,1,HF,3,1,615,Foil,231
6,1,HF,3,1,645,Foil,111
6,1,HF,3,0,580,Foil,233
6,1,HF,3,0,564,Hit,231
6,1,HF,3,0,597,Foil,254
6,1,HF,3,1,581,Foil,252
6,1,HF,3,0,741,Hit,231
6,1,HF,3,1,560,Hit,254
6,1,HF,3,1,657,Foil,253
6,1,HF,3,1,847,Foil,12
6,1,HF,3,1,886,Foil,234
6,1,HF,3,1,635,Hit,253
6,1,HF,3,1,697,Foil,254
6,1,LF,3,1,1192,Foil,282
6,1,LF,3,1,641,Foil,182
6,1,LF,3,1,768,Foil,243
6,1,LF,3,1,857,Foil,281
6,1,LF,3,1,719,Foil,62
6,1,LF,3,1,714,Foil,174
6,1,LF,3,1,1094,Foil,212
6,1,LF,3,1,899,Foil,281
6,1,LF,3,1,952,Hit,174
6,1,LF,3,1,922,Hit,212
6,1,LF,3,1,750,Foil,62
6,1,LF,3,0,808,Hit,174
6,1,LF,3,1,832,Foil,62
6,1,LF,3,1,1799,Foil,183
6,1,LF,3,1,794,Foil,182
6,1,LF,3,0,690,Foil,182
6,1,LF,3,1,767,Hit,183
6,1,LF,3,1,1073,Foil,171
6,1,LF,3,1,831,Foil,171
6,1,LF,3,1,790,Foil,153
6,1,LF,3,1,1086,Foil,153
6,1,LF,3,1,652,Hit,171
6,1,LF,3,1,954,Foil,63
6,1,LF,3,1,684,Foil,61
6,1,LF,3,1,664,Foil,132
6,1,LF,3,1,726,Hit,63
6,1,LF,3,1,625,Foil,132
6,1,LF,3,0,640,Hit,132
6,1,LF,3,1,669,Foil,241
6,1,LF,3,1,827,Foil,63
6,1,LF,3,1,865,Foil,151
6,1,LF,3,0,679,Hit,241
6,1,LF,3,1,644,Foil,242
6,1,LF,3,1,722,Foil,61
6,1,HF,2,1,1003,Foil,253
6,1,HF,2,1,1595,Foil,111
6,1,HF,2,0,1126,Hit,253
6,1,HF,2,1,706,Foil,12
6,1,HF,2,1,638,Foil,103
6,1,HF,2,1,716,Foil,234
6,1,HF,2,1,727,Foil,234
6,1,HF,2,1,738,Foil,252
6,1,HF,2,1,669,Foil,252
6,1,HF,2,1,618,Hit,252
6,1,HF,2,1,585,Foil,111
6,1,HF,2,1,681,Foil,112
6,1,HF,2,1,662,Foil,164
6,1,HF,2,1,867,Foil,234
6,1,HF,2,1,697,Hit,164
6,1,HF,2,1,613,Foil,103
6,1,HF,2,0,660,Hit,164
6,1,LF,1,1,483,Foil,244
6,1,LF,1,1,407,Hit,244
6,1,LF,1,1,606,Foil,63
6,1,LF,1,1,621,Foil,212
6,1,LF,1,1,492,Foil,134
6,1,LF,1,1,432,Hit,134
6,1,LF,1,1,469,Foil,284
6,1,LF,1,1,490,Foil,184
6,1,LF,1,0,525,Hit,184
6,1,LF,1,1,864,Foil,172
6,1,LF,1,1,581,Foil,181
6,1,LF,1,1,534,Foil,63
6,1,LF,1,1,567,Foil,181
6,1,LF,1,1,744,Foil,63
6,1,LF,1,1,690,Foil,184
6,1,LF,1,1,607,Foil,212
6,1,LF,1,1,526,Hit,212
6,1,HF,1,1,385,Foil,231
6,1,HF,1,1,537,Hit,231
6,1,HF,1,1,538,Foil,93
6,1,HF,1,1,492,Hit,93
6,1,HF,1,1,544,Foil,254
6,1,HF,1,1,498,Hit,254
6,1,HF,1,1,550,Foil,164
6,1,HF,1,1,551,Foil,13
6,1,HF,1,1,792,Hit,13
6,1,HF,1,1,673,Foil,231
6,1,HF,1,1,638,Foil,13
6,1,HF,1,1,604,Foil,93
6,1,HF,1,1,539,Foil,294
6,1,HF,1,1,605,Foil,232
6,1,HF,1,1,557,Foil,294
6,1,HF,1,1,590,Foil,113
6,1,HF,1,1,558,Foil,232
7,1,LF,1,1,1081,Foil,12
7,1,LF,1,0,1125,Foil,111
7,1,LF,1,1,914,Foil,301
7,1,LF,1,1,1221,Foil,111
7,1,LF,1,0,961,Hit,111
7,1,LF,1,1,2048,Foil,303
7,1,LF,1,1,1562,Foil,141
7,1,LF,1,1,966,Foil,303
